Text,label
laaah piye kemarin bangga sampean gerah sampeyan kuas rakyat saban sms pinjol bikin ken muntah use your power pakde ojo gerah wae yoo gumoh,negatif
timbul demokrat perintah cabut pinjol nakal demokratmeroket pd solid bareng ahy,negatif
minjem pinjol org limit gamain janji bayar tp skrg ngilang keluarga tagih banding in nasib,positif
jane ndek wing ngomong pinjal pinjol kae olehe opo sih bangga noh rakyate kejoret utang saiki omonge maneh mbuh wes salbut pokoke,positif
hacker rusia kerjasama pinjol duet maut nama,netral
pinjol,netral
tau orang make pinjol jamin nomor nder gw bacain quora kaya gitu anjir,positif
tau besok kejar pinjol,netral
hari adarusa sauce grup nunggak pinjol,netral
jokowi pinjol ilegal tipu masyarakat kelas baca lengkap mataindonesia presidenjokowi pinjam pinjamanonline pinjamanilegal,negatif
pinjol edan,negatif
ganti ahok jd ketua ojk langsung selesai tuh pinjol,netral
bnyak pinjol sengsara masyarakat yg pinjam perintah wadah fintech pantau pinjol liar dg yg legal ilegal dg suku bunga sngat cekik,negatif
kelas pinjol kelas berat percaya licik bisnis nya jokowibohonglagi jokowipresidenjenius jokowijenius tapiboong jokowibencanabagirakyat,negatif
yg pinjol,negatif
kalo undang hutang gak sampek pidana sih kadang galbay nyerangnya pinjol legal susah dahm narik nasabah diam ngehujat nasabah atur ojk stres gak nasabah bayar kasi,negatif
presiden jokowi ingat ojk masyarakat jerat tipu amp bunga pinjol laknat,netral
biaya salin bayar hutang pinjol buka usaha jg kak insyaallah pandemi dapat suami yg ojol sepi jdi pengin bikin warung lan aamiin moga rezeki,negatif
jokowi adegan polisi gerebek kantor pinjol bahagia lihat mrk kena batu eh tp kyk adrgan sinetron babak trus ilang coba kapolri operasi tindak pinjol msk sih gak bs tangkapin mrk,positif
bayar utang pinjol yg udh jatoh tempo kasi orgtua benerin makam alm ank solehku tambah modal usaha sembako bantu suami yg blm gaji,netral
sobat polri teror ancam debt collector pinjam online sobat polri keluarga alami teror debt collector pinjam online pinjol simak laku gambar ya,positif
timbul demokrat perintah cabut pinjol nakal demokratmeroket pd solid bareng ahy,negatif
rem ya pantes pinjol dukung perintah,positif
mgkin tanda negara wakanda pinjam duit pinjol hati usaha pinjol uang pinjam usaha bubar,positif
pinjol biar dicariin masyakarat,positif
pinjol ilegal berantas,negatif
presiden jokowi ingat ojk masyarakat jerat tipu amp bunga pinjol laknat,netral
presiden joko widodo jokowi singgung fintech lending pinjam online pinjol cekik masyarakat bunga,negatif
anjing bgt temen kaya gin emg sumpah nomor gue dijadiin nomor darurat pinjol temen gue ken gue bikin sg tag ga duit gausah belanja jing,netral
luarbiasa pajak utk negara jd masuk lumayan bro cekek pinjol salah dewe,netral
ya kasih aja gak panik email gin email gk nyebut nama gk nulis no hp pdhal pinjol base on apk yg register no hp mancing kontak trus nyebut nama no hp kl email gk bs narik data temen,negatif
pikirin kevin semenjak jerat pinjol payah maennya,netral
beli hp bantuin om yg lg lilit pinjol,netral
kek pinjol,netral
presiden jokowi ingat ojk masyarakat jerat tipu amp bunga pinjol laknat,netral
jokowi gerah praktik pinjol rugi masyarakat,negatif
wakil pinjol,netral
kasih saran gampang lapor warga kejar dc pinjol langsung ganti direktur ojk cek aja efek kek,netral
sih jujur ken bebas pinjol kak,positif
lho kemarenan muji kalo kredit kembang pinjol knp gerah,netral
wong sek bendinane ngremehke gaweanne liyo ki toke durung tau sleding pinjol,netral
ini tagih pinjol,positif
timbul demokrat perintah cabut pinjol nakal demokratmeroket pd solid bareng ahy,negatif
kl kur mudah smua kredit macet hambur udah test pinjem kur kaya susah pake jamin pasti yg jd mslh pinjol nominal darurat,netral
ga patungan setor pinjol,netral
konfirmasi aja akulakunya jujur aja datengin pinjol gak enak banget sumpah tetep gak bayar ancam biarin aja biar orang pinjol jelasin,positif
persis jebak pinjol yg asal,negatif
timbul demokrat perintah cabut pinjol nakal demokratmeroket pd solid bareng ahy,negatif
mn bukti byk sms tlp ngak pinjol sare byknya sms tipu pinjol,negatif
rawat kredibilitas pinjol lindung nasabah,positif
otw pinjol,netral
pinjol maju pindhem pinjam dhemit,netral
pinjol,netral
kemarin bangga dg pinjol skrg gerah mukidi,netral
udah sistem kayak gitu pakek akulaku gak bayar sistem data sebar akulaku podasi pinjol gak bayar rame si pinjolnya,positif
bilang pakdhe ntar suruh pinjam pinjol ruwet teh,negatif
jebak pinjol parah,negatif
sobat polri teror ancam debt collector pinjam online sobat polri keluarga alami teror debt collector pinjam online pinjol simak laku gambar ya,positif
mestibya perintah pinjam dr pinjol aja ngak china,negatif
alamat pinjol ssmakin subur,positif
yg pinjol,negatif
kemarin bilang bangga pinjol beliau pribadi ganda,positif
timbul demokrat perintah cabut pinjol nakal demokratmeroket pd solid bareng ahy,negatif
lenyap buka playstore search pinjol aja dh aplikasi wkwkwk,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
timbul demokrat perintah cabut pinjol nakal demokratmeroket pd solid bareng ahy,negatif
pinjol malem si chaeng,netral
gal sih kmarin bangga pinjol hasil pinjam sekian trilyun masyarakat keluh mending gali kubur sj,positif
udah bejat gtau busuk bgt lo taii dih najis najissss bgt ewhh orang kayak looo sosmed gitu,negatif
sy sare nich byknya nomer pinjol ngak byk banget jd ngom sesuai dl lapang jgn cm gembor yg tnp kemyataan data smua provider mudah menangk maling tipu online jg pinjol ngak beres gt aja repot,netral
rawat kredibilitas pinjol lindung nasabah,positif
pinjol malem si chaeng,netral
timbul demokrat perintah cabut pinjol nakal demokratmeroket pd solid bareng ahy,negatif
pinjol malem si chaeng,netral
sobat polri teror ancam debt collector pinjam online sobat polri keluarga alami teror debt collector pinjam online pinjol simak laku gambar ya,positif
kemarin elu gembor gembor bangga gerah besok,netral
nomermu pake pinjol,netral
tlp sms wa ngak jls pinjol data jahat no tlp sdh provider mudah lacak bgm negara beres atur pemerintnya mencle yg dl gembor sim card hrs pakai ktp,positif
ganas tega hukum laku pinjol ilegal yg bunga enak udel tindas korban malu mana mo bayar utang,negatif
orang sih telmi kemaren muji pinjol skrg gerah derita orang jenius,negatif
butuh duit pinjol solusi,netral
tertib resah masyatakat yg tdk tau tau pinjol jena ancam,negatif
gue skrg lo buka pinjol bunga,netral
tragedi pinjol tingkat,negatif
not good lamar kerja gaditerima pinjol numpuk,netral
jilat ampe kluar sk jdi komut pinjol,netral
gta kaga pinjol sistem transfer duit karakter franklin ama trevor duit bet buset dah,positif
ojk hidup iur lembaga uang pinjol bayang mengont,netral
dijadiin kontak darurat pinjol selebtiktok skrg dijadiin kontak darurat pinjol mantan ganti nomer kali ya gw,netral
yg update status udh bosen jomblo tp gilir chat respon kaya admin pinjol,positif
tagih duit kas udah kayak tagih pinjol ngeselin ngntt,netral
rt,netral
hadeuuuuh yg bilang pinjol salur ratus trilyun bilang piyeeeee aduuuuh gi,negatif
cakep solusi ojk pinjol bunga pinjol ilegal pe,negatif
eh iya ya yg dpt sms pinjol gtu ya bingung takut gmna,negatif
cakep solusi ojk pinjol bunga pinjol ilegal pe,negatif
gtw pinjol salur udah tau pinjol gerah deh,positif
emang hapus pinjol,netral
transferin aja trus ntar kl dah dea buka pinjol,positif
yg pinjol,negatif
selesai tangan perkara satker dittipideksus dittipidsiber polda metro jaya polda jawa polda jawa timur,positif
permisi kak maaf banget kalo lancang tolong pinjam juta bayar pinjol sekian terima kasih,netral
ktp dompet abis ngajukan pinjol,netral
baca berita dongoooo apresiasi pinjol resmi daftar ojk baca ga sih lu,netral
anggota komisi iii dpr ri didik mukrianto aparat tegak hukum mang penting kait lindung warga negara praktik nakal pinjam online pinjol ilegal,negatif
udh orang loh curhat uang pagi koordinator ku ngechat telat bales hape charge dimatiin paket data pas siang tanyain minjem uang istri temenku adek tingkat lilit pinjol,netral
ojk hidup iur lembaga uang pinjol bayang mengont,netral
hadeuuuuh yg bilang pinjol salur ratus trilyun bilang piyeeeee aduuuuh gi,negatif
timbul demokrat perintah cabut pinjol nakal demokratmeroket pd solid bareng ahy,negatif
hapus sistem pinjol,netral
literasi uang masyarakat literasi digital,netral
hahahaha pinjam pinjol,netral
tagih pinjol,netral
yg pinjol,negatif
pinjol tembus rp jokowi,negatif
untung emak gua gaptek gapaham pinjol pinjol tiktod dll macem,netral
habis mikir data sih ngisi ngisi kaya gin data udah sebar contoh kaya sms tawar pinjol amp tipu menang hadiah kadang was was,positif
sudah pinjolmu mari konsor sama pinjol no konsor yes trading investment investasi cryptocurrency ht,netral
bantu jerat hutang pinjol,negatif
rt,netral
chat pinjol gih rame,netral
jokowi gerah praktik pinjol rugi masyarakat,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
rt,netral
masyarakat jerat bunga pinjol presiden ojk jaga momentum tumbuh industri jasa uang digital cipta ekosistem pinjol tanggung milik mitigasi risiko kuat,netral
weh weh isuk dele sore tempe wwkwkwkww ae kmrin nyanjung nyanjung pinjol,netral
pinjol aja pake ktp,positif
kasih solusi pres jokowi masyarakat jerat pinjol bunga,netral
klo gitu bubar pinjol yg resah masyarakat,negatif
pinjol benjol pinjam jt uang terima bayar jt ngak benjol hahaha,positif
pinjol,netral
awokwokwok minjem duit pinjol pamer,netral
temen gue ga ngaku minjem duit pinjol online langsung hapus pp spam pamer,netral
bank keluarin dana pinjam tanda dunia usaha jalan pinjol keluar dana meningka,positif
binasa lom menit bilang kalo pinjol luarbiasa hadeuhh yg tukang bisikin sm yg dbisikin tara beg,negatif
presiden tanggung dorong fintech pikir dampak negatif nya korban,negatif
temen suami yg jerat pinjol sp jt orang kantor teror udah gak yg bantu nya bantu jt kirain udah beres tau nya minjem kampret,negatif
presiden tanggung dorong fintech pikir dampak negatif nya korban tindak nyata,negatif
jokowi bangga pinjol akun nkri ubah ahli amat pinjol dalil kuat pinjol,positif
pinjol ilegal yg tertib moga njih bapaaaak,negatif
bank keluarin dana pinjam tanda dunia usaha jalan pinjol keluar dana meningka,positif
sekian kali chat pinjol nagih hutang nama temen ku yg aja gk deket bilang nomer cantum kontak darurat deket nya dichat temen ku yg beneran temen gk sampe orang wkwk,negatif
yg pinjem hrs bijak murah yg pake bank hrs tanggunan kalo kagak yg jadi jamin ya mahal hukum gw bilang kalo niat ngemplang gampang pinjol kagak jamin,positif
duh lurah sih ngemeng ubah ubah trs kayak bunglon kangenpunyapreside,netral
yg bener tuh pinjol sdh salur rugi masyarakat,negatif
gua curiga bgt kadang nomor wa gua yg nawarin pinjol,negatif
narik pinjol bayar paylater budaya miskin yg kembang allahu,negatif
rela nyelang pinjol gae hidup hedon,netral
rt,netral
pinjol larang,positif
imho lilac means doing great in this disruption era and doing great for better selfesteem era disrupsi sarat saing sarat pinjol sedih maaf gabut revolusi rajin peace,negatif
gak bawa karna udah sita pinjol,netral
it okey kak gatau nomor dipake coba jelasin aja kak pinjol kakak pinjam orang pake nomor kakak,netral
mending pinjol ngepet gaes,netral
pinjol aja,netral
buka jasa pinjol,netral
jokowi bangga pinjol akun nkri ubah ahli amat pinjol dalil kuat pinjol,positif
yg pinjol,negatif
kemarin puji pinjol kalo pidato gak paham yg bicara,netral
yg kasih ijin pinjol hadir indonesia ya wkwkwkkwk lucu,netral
yg pinjol,negatif
pinjal pinjol larang sj pa presiden ganti mindol duwit on line jd rakjat ngga minjem ngga ngembaliken duwit apalaggi pake bunga an klo ilegal mana mesti sj pa oknum pa salam sehat pa,negatif
trus yg puji pinjol sapa om djem,negatif
ojk hidup iur lembaga uang pinjol bayang mengont,netral
wkwkwk sumpahh ya gue takut pinjol,negatif
ojk hidup iur lembaga uang pinjol bayang mengont,netral
telek telek wing apresiasi pinjol saiki gerah pinjol bank nasional ambil peran pinjol untung gede sing pinjol pinthel telek,positif
ss aja aplikasi pinjol bikin aksen phonebook orang bikin pinjol ngejar orang orang nomor save hape oknum,netral
gapapa mbak argumen pas orang ngeyel gak data silah ambil data pinjol direktorat tipiter mbak bareskrim silah make bagi rejeki,negatif
berangus atuh awas playstore apk pinjol tutup tumbuh kbnykan modal china,netral
pinjol benjol haduh haduhhhh parah,negatif
yg pinjol,negatif
mas hati hati data ktpnya pakai orang tanggung pakai pinjol loh,positif
jokowi gerah praktik pinjol rugi masyarakat,negatif
pinjol nder,netral
yg plg takut utang tp bgt hubungin pinjol nomor darurat kerabat yg pake pinjol,negatif
ganti oli mobil karo peda gawe duek pinjol est mosok gawe duek konco,netral
basmi pinjol ilegal,negatif
ditlp intimidasi pinjol,netral
pinjol ilegal kian cekik jokowi masyarakat tipu jerat bunga beritajogja jogja jogjaistimewa,negatif
self reward habis duit langsung pinjol mode on,netral
jgn online melulu ntar mlarat lho ntar kalo mlarat butuh dana sila pake jasa pinjol yg resmi yach spt kadrun yg hoby pinjol yg ilegal kejar maling pasar tul gak say,netral
pinjol ekonomi sejahtera rakyat nyungsep yg bikin nyungsep ekonomi negri rakyat udah gerah lihat laku pemimpinny,netral
pandir kemaren puji pinjol skrg gerah tabiat tukang bohong gitu jenius gitu,netral
this is worse than pinjol,netral
iyaa emang pinjol,netral
one day bangga pinjol tembus another day gerah ma pinjol project kereta api cepat ga dibiayain apbn and then ngijinin pake duit apbn dll trus nih orang nyaman hidup napas,netral
agustus masyarakat heboh pegawai bank kredit gantung,negatif
jokowi pinjol tembus triliyun jokowi bilang pinjol rugi masyarakat,negatif
kalo mlarat cari kerjoan biar gak mlarat abadi kalo pinjol yg resmi yg ilegal,negatif
kudu arep nyairno pinjol ae,netral
juru bicara ojk sekar putih djarot salah ciri utama pinjol ilegal tawar pinjam sms ata,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
agustus masyarakat heboh pegawai bank kredit gantung,negatif
sobat siber teror ancam debt collector pinjam online sobat siber,netral
pinjol rugi masyarakat,negatif
resiko pinjam mah niat nyusahin orang depan pinjol gak resiko gak assesment alamat foto orang kasih duit hajar,positif
juru bicara ojk sekar putih djarot salah ciri utama pinjol ilegal tawar pinjam sms pesan whatsapp tren pijol,negatif
yuklebihbijak kenal informasi valid pinjol manfaat,positif
gue ga bikin pusing yg bikim pusing cicil pinjol,negatif
gak pinjem pinjol yi,netral
pinjol,netral
krediners sih inklusi uang laksana program kampanye sosialisasi kait inklusi uang pilihyanglegal pinjol fintech afpi pendanaanuntukkebaikan,positif
rakyat niru pimpin suka ngutang napa ngutang online kalo hidup dah sejahtera sih boss seriusnanya,netral
uni presiden jenius kemarin apresiasi pinjol salur kredit,positif
rt,netral
hadeuuuuh yg bilang pinjol salur ratus trilyun bilang piyeeeee aduuuuh gi,negatif
pinjol jerat leher rakyat puji puji jokowi,netral
kalo pas temenku pas kena pinjol gin nomer aja kirim kontak minjem temenku temen sekolah temen kerja sampe guru dapet wa gitu telepon,positif
tutup pinjol,netral
pomane utang pinjol,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
eitsss pinjol mari ngutang rame,netral
dengar masyarakat tipu jerat bunga pinjam online tekan kembali pinjam jokowi lengkap baca gt jokowibicarapenipuanpinjol jokowimintaojkawasifintech,negatif
gak tau yg tl definisi pinjol npl fintech lending jaga banding la,positif
pinjal pinjol yg kau janji rakyat benjol,negatif
agustus masyarakat heboh pegawai bank kredit gantung bunuh jerat pinjol,negatif
pas banget jenius pinjol bangga aib,netral
bpk presiden megambil tidak lalu meter uang intansi kait masala pinjol rakyat jebak klu presiden debkolektor tindak resah rakyat,netral
agustus masyarakat heboh pegawai bank kredit gantung bunuh jerat pinjol,negatif
hapus pinjol,netral
same case happened to my friends too orang dipake nomor jamin org yg pake pinjol abai block aja sih nomor yg nagih gengges alias ganggu bgy urus km klo udah lost contact,netral
hai teman teman indikasi identitas disalahgunakan pinjol bertanggungjawab chat sms telpon apa mengatasnamankan mohon kabar ya terima kasih,negatif
ati pinjol lucknut heuheu,netral
zulkifli mo pake pinjol ya tp pake nama si tatang,netral
pinjol ya,netral
nya pinjol,negatif
mesti biaya pake pinjol biar lihat ri sdh kubur hidup,negatif
ojk hidup iur lembaga uang pinjol bayang mengont,netral
warga tipu pinjol presiden sikap cepat jokowi titip ojk jokowi pinjol pinjam lengkap via,positif
tuh presiden sdh gerah pinjol yg basmi tuh bkn yg ilegal tp yg legal sadis,negatif
aman ya gak pinjol yuk ajar alam,positif
warga jerat bunga pinjol perintah presiden jokowi ojk,positif
suka cari suka caci pinjol oh pinjol simak bahas instalkelshinta sore,netral
tenang rodolfo ojol pinjol benjol,netral
yg pinjol,negatif
gila cerita masyarakat jerat pinjam online pinjol akan habis fakta htt,negatif
taurus muntap kalo uber pinjol bang,netral
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
warga jerat bunga pinjol jokowi ojk,positif
rt,netral
awass pinjol,netral
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
sbntar gong yoo versi indonesia kl kt falla adinda org swasembada priok gampar in org yg lilit pinjol abs diajakin main squid game,netral
pinjol sengsara si pinjam dipasilitasi kuasa,netral
nih baca warga yg bunuh pinjol,netral
cek paham ngak nih arti pinjol mencla mencle nyata nya,netral
ada fintech ilegal kenal pinjam online alias pinjol ilegal marak temu pinjamanonline jokowi jernihkanharapan,negatif
buset pantesan bisnis pinjol jamur,negatif
nyopet dompet ambil ktpnya jadiin pinjol,netral
maksud gambar tipu jerat pinjol gitukah bro,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
presiden pinjol,negatif
pinjol legal ilegal ya,negatif
sudah pinjolmu mari konsor sama pinjol no konsor yes trading investment investasi cryptocurrency ht,netral
ojk hidup iur lembaga uang pinjol bayang mengont,netral
pinjol pinjolnya bohong manfaatin orang bodoh gak paham teknis amp pinjol gak bohong minjem gak bayar sesuai janji belit denger pinjol heboh gara nomor,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
jiga dc pinjol heeh ges tagih ti keneh,negatif
sistem paylater bayar commerce pinjol nilai ekonom aman al,positif
hadeuh pikir pinjam online hasil perintah puji pinjol,positif
tipu pinjol jokowi ojk awas fintech oleh informasi tipu tindak pidana uang dengar masyarakat tipu jerat bunga pinjam online,negatif
kemaren endors tuh pinjol laknatullah min,netral
asmen gue nge follow up kerja udah kayak debt collector pinjol anjir,netral
jokowi gerah praktik pinjol rugi masyarakat,negatif
curiga dijadiin pinjol,negatif
iyaaa kacau pinjol hitung bunga nya ga masuk akal,negatif
pinjol penjol,netral
tutup aja pinjol,netral
cakep solusi ojk pinjol bunga pinjol ilegal pe,negatif
pagi maki pinjol bilang usaha gede utang usaha nutup in utang karyawan hahahahha bilang usaha recommend karyawan biar dpt utang dr mreka ketawa doang smbil dengerin ngos an nagih resah yaa collector mulut,negatif
dengar masyarakat jerat pinjol ilegal perintah presiden jokowi ojk,negatif
hapus ajah pinjol biar masyarakat nyari hutang ga bikin malu turun coba kalo koruptor negara ngutang dadah tv yg tinggal gara hutang ribu,negatif
sulit ni gw korban pinjol tu orang make pinjol jgn minjem kalo ga bayar mah drpd ntr jd korban klo yg nama dipake jamin bilang korban korban pinjol alah rumit bgt wkwk,negatif
gerah dgn pinjol gk yg ngipasi aneh masyarakat sdh gk gerah sdh ubun trus preman marak gerah preman fakta preman msh eks hadeuh kasih bpk presiden ku gerah,negatif
gimanapun kl pk jasa pinjam onlen hrs bijak bnyk cari tau trs terms conditionnya jg hrs ajar bener kl si pinjam yg bayar ga sesuai tentu ya wajar aja si pinjol marah tetep jd korban pdhl yg salah sih engga ya,negatif
pinjol hukum pidana ga bayar main hakim,netral
kur lho ya main pinjol,netral
gila cerita masyarakat jerat pinjam online pinjol akan habis fakta,negatif
maaf bokek kak itu duit utang pinjol,netral
dengar masyarakat tipu jerat bunga pinjam online pinjol tekan kembali pinjam jokowi jernihkanharapan money,negatif
brarti yg kemarin bilang pinjol kemarin gak paham pinjol,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
klo udh sadar tindak hapus pinjol omong doang,netral
kmrn yg ngomong pinjol presiden skrng yg ngomong pinjol rugi masyarakat jokowi rakyat cerdas beda hrs tau bhw sempat jokowi kritik bijak presiden,negatif
hadeuuuuh yg bilang pinjol salur ratus trilyun bilang piyeeeee aduuuuh gi,negatif
utk preventif edukasi ojk tuju lbh gencar utk tindak satgas khusus utk tangan sdh pinjol ilegal yg tutup aplikasi,positif
pinjol konsor cryptoiz,netral
modal bikin barang pake pinjol skrg beliau gerah drpd ditelponin mending jokul ahli ekonomi sampe otak mikir jenius hebat sih,netral
pinjol ceket cuk enakeun,netral
hindar pinjol ilegal aja biar ga korban baca info ttg pinjol tuh follow aja biar update,negatif
muka bos ojk jokowi masyarakat cekik bunga pinjol,netral
yg pinjol,negatif
yg dorong pinjol legal daftar ojk yg pinjol ilegal,negatif
pinjol presiden jokowi masyarakat tekan presiden ri joko widodo jokowi,netral
jokowi gerah praktik pinjol rugi masyarakat,negatif
laku pinjol,netral
oknum alat tagih hutang oknum jatuh sanksi berat ptdh henti hormat belah bank leasing pinjol konsumen benar anarkis,negatif
pinjol terap bunga tekan intimidasi verbal fisik konsumen usaha leasing bank terbit kartu kredit intimidasi jasa tiga,negatif
jokowi pinjol benah jasa uang digital tumbuh sehat,positif
emoh ndak go pinjol,netral
jokowi gerah praktik pinjol rugi masyarakat,negatif
yg pinjol,negatif
yg cermat ato kalo revisi atur yg boleh orang lembaga nonbank transaksi uang pinjol tatar operasional mudharatnya banding manfaat yg bunuh akibat pinjol,negatif
pinjol dipinjem sianu,positif
gak ya cairin spl wkwkw lumayan tau bunga nya drpd pinjol,positif
suka cari suka caci pinjol oh pinjol simak bahas instalkelshinta sore,netral
males nih gw kalo kasih pinjem akun pinjol trus bayar masalah teror,negatif
,netral
jerat pinjol jokowi titip pesan ojk,positif
yg pinjol,negatif
pinjol utang online debt collectornya preman,netral
korban pinjol yg ga pinjem kena teror debcoll cari info biar ga jebak afpi lapor aja,negatif
km dmnya ga nawarin asuransi pinjol bar,netral
presiden bangga pinjol jokowi gerah am pinjol,netral
cakep solusi ojk pinjol bunga pinjol ilegal pe,negatif
masyarakat jerat bunga pinjol presiden jokowi ikut jengah instruksi ojk,positif
wahh korban pinjol nih,negatif
jaman mah orang gak nyari jodoh nyari pinjol jaman orang nyari korban,negatif
genius,netral
hubung pinjol miyoo,netral
bener presiden gerah puji pinjol sdh gelontor trilyunan rupiah dgn arti puji presiden pinjol rugi rakyat ya rencana maaf,netral
gangerti gua orang nyari jodoh nyari pinjol download akulaku aja die jan download tinder,negatif
dihindaru bgt pinjol kaya gitu gamain si yg minjem aja yg kena tp org jg teror org tau kalo ngutang ga bayar,positif
bantu bikin strategi lunas pinjol gaji juta tagih pinjol sampe juta percaya ras,netral
jokowi singgung pinjol satgas waspada investasi,netral
,netral
yg pinjol,negatif
muka bos ojk jokowi masyarakat cekik bunga pinjol,netral
yg pinjol,negatif
tgl gw tunggu gak yg bener gak panik gak cek,negatif
cakep solusi ojk pinjol bunga pinjol ilegal pe,negatif
pleas bntunaku om jerat pinjol udh kna tipu om gatau gimna kerja dah brantakan om kalo pinjem om jt bayar nyicil udah dm ig kronologi data gak boong om baim,negatif
gmn sebenernya capai pinjol yg pinjol rugi masy,negatif
hahahaha pinjol tembus rp jokowi,negatif
cakep solusi ojk pinjol bunga pinjol ilegal pe,negatif
cakep solusi ojk pinjol bunga pinjol ilegal pe,negatif
ah emang kesal tagih utang pinjol ga sopan kadang matiin aja trus blok,netral
gerah keringat gerah mana pinjol pajak nya pa heran,negatif
cakep solusi ojk pinjol bunga pinjol ilegal pe,negatif
oh everything is fine guess pagi telpon tagih utang pinjol trus bete tone suara ngomong yg nanya nomor daftar trus langsung matiin telpon,negatif
lbh tahun ya tuan paduka apresiasi pinjol gerah rugi msyarakat klo bpk gerah knp tdk tutup operasional,negatif
pinjol pinjol,netral
kek pinjol,netral
pinjol berita metrotv siang,negatif
cepat tindak nyata perintah utk lindung masyarakat kelas yg kena tipu amp jerat bunga pinjol ilegal korban pinjol ilegal tsb,negatif
pinjol ilegal cekik arah jokowi ojk,negatif
ojk jokowi bicara warga ri jerat pinjol,positif
,netral
orang gerah praktik pinjol rugi masyarakat orang orang pinjol dah aja you better get use to it,negatif
perintah selidik duga cuci uang pinjol gembira uang pinjol,netral
ane dapat alir dukung pinjol yg resah masyarakat cek detil orang jenius kecoh baca hehe,netral
lilit pinjol rp juta kepala minimarket tasik bobol kerja gondol rokok susu via,netral
hidup teori lapor pinjol ilegal ojk tuju cabut izi,negatif
pengaawasan pinjol,netral
tutup pinjol presiden resah,negatif
trhadap pinjol guru tk warga gemar ngutang pinjol hasil tinggal nama orang kubur,netral
simpel tutup aplikasi pinjol coba sistem baik recod pinjam yg kena bi program,netral
hancorrrrrkan pinjol,netral
kemaren puji pinjol gerah dg pinjol hadeuh orang yg ya,negatif
loh bangga pinjol bertrilyun,positif
aja minjem nama alamat nomer hp mu pinjol,netral
buzzerp jerat pinjol akibat telat cair dana bayar,netral
lu gamau pap takut tau filter ya takut lo pake ngajuin pinjol,negatif
presiden joko widodo jokowi sorot kembang fintech lending alias pinjam online pinjol,netral
program kejar bentuk dorong tingkat literasi inklusi uang kelompok ajar tuju program kejar dorong anak tabung usia lho temanpendanaan pilihyanglegal pinjol fintech afpi pendanaanuntukkebaikan,positif
presiden jokowi gerah praktik pinjol rugi masyarakat,negatif
pinjol gerah utang negeri bengkak,negatif
yg pinjol,negatif
bagus tuju klo musnah aja pinjol,positif
saran perintah ngutang pinjol bangun toll gmn,netral
resah pinjam uang butuh ktp fakta jerat pinjol ilegal ujung petaka,negatif
curiga gua pake nomer recycle nih edaaaannn spesifik banget nih pinjolnya mention nama milik buang nomer lilit pinjol ya jual gitu,negatif
pinjol ya rugi untung kalo gak rugi ya untung,netral
jokowi bangga pinjol akun nkri ubah ahli amat pinjol dalil kuat pinjol,positif
utk hindar jerat bunga yg dr pinjol rentenir mari dukung salah program bantu modal usaha bunga agun amp proses cepat umkm tumbuh kembang amp berkah,positif
tertib tu pakde parah tu pinjol sebar sms dapet data dr tu no hp bnyk mafia oprator selular,negatif
oh gerah bawah maksud sebentar stafsus diri pinjol nih biar dungu,negatif
bosan bosan info jauh pinjol sembarang klik taut sembarang memb,negatif
yg pinjol,negatif
kalo udah berita kaya gin tp msh pinjol trus yg salah kwkwk,netral
yg pinjol,negatif
kalo kontak jadiin kontak darurat pinjol sungguh jahanam yg minjem yg teror,negatif
yg pinjol,negatif
rakyat hutang pinjol bhw sikon ekonomi masyarakat rendah mlh apresiasi,netral
ktp gitu bekas foto selfie pinjol,negatif
kmrn bangga pinjol,positif
low tukang ngutang ma pst damai ma pinjol,positif
jokowi perintah ojk awas pinjol jerat bunga,negatif
lapor bilang pinjol salur kredit rp bilang nya jokowi gerah praktik pinjol rugi masyarakat,negatif
jokowi terima informasi masyarakat tipu jerat bunga pinjol via,positif
gelombang digitalisasi cepat pandemi sikap cepat,positif
sobat siber teror ancam debt collector pinjam online sobat siber,netral
pinjol jalan ninja mei,netral
ekonomi bagus masyarakat gak pakai pinjol simpul donk pakai pinjol,positif
nomernya telp pinjol,netral
gw kirain perintah polri berantas pinjol ilegal eh cma nyata normatif,negatif
polling kereta cepat hasil pinjol jokowibohonglagi,netral
jngan semangat pai aplikasi pinjol,positif
sms pinjol henti timbul korban,negatif
hallo selamat siang kak yg butuh bantu tanganin tagih kartu kredit kredit agun pinjam online pangkas discount tagih ya pinjol kredit,positif
hati ya si pinjol,netral
pandemi yg hilang cahari pinjol pandang solusi instant saran dana formula salur ukm pkl ketimbang pakai balap an pinjol tdk tertib kewat pp pres pres,netral
binasa pinjol,netral
jokowi masyarakat jerat leher bunga pinjam online pinjol,positif
